Job Code,Date Accessed,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Keyword
819066200,2024-12-08,https://www.usajobs.gov/job/819066200,Civil Engineer (Highway Construction) {SEASONAL} (DIRECT HIRE),Department of Transportation,GS 11 - 12,No,"Yes—This position may be eligible for occasional and/or regularly scheduled telework. The number of telework days approved will be determined by your immediate supervisor or manager following the agency’s telework policy and guidance. If participating in the telework program, you will be required to sign a telework agreement detailing agency telework policy requirements, working conditions, and expectations for the position.",76% or greater - This position requires regular visits to outdoor construction sites.,No,Seasonal - This is a seasonal position. Positions are full time during the field construction period and placed in non-pay status during the off season. The construction period typically runs from April through December.,Full-time - Full Time,Competitive,12,No,Other,No,72553,125685,Data Engineer
819073000,2024-12-08,https://www.usajobs.gov/job/819073000,INTERDISCIPLINARY ENVIRONMENTAL ENGINEER/PHYSICAL SCIENTIST,Department of the Navy,GS 11 - 12,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,Yes—Relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable regulations. PCS is not authorized.,Permanent,Full-time,Competitive,12,No,Secret,No,81242,126585,"Data Engineer, Data Scientist"
819076200,2024-12-08,https://www.usajobs.gov/job/819076200,Electronics Engineer (Validation Group),Department of Defense,NH 2,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,3,No,Secret,Yes,43757,104280,Data Engineer
819088000,2024-12-08,https://www.usajobs.gov/job/819088000,Engineering Technician (Civil) {SEASONAL} (Open to both U.S. Citizens and Federal Employees),Department of Transportation,GS 11,No,Yes—The position may be eligible for telework. This is not a full-time telework position or approved as a remote work position.,76% or greater - This position requires regular visits to outdoor construction sites.,No,Seasonal - Please Note: This is a seasonal position. Positions are full time during the field construction period and placed in non-pay status during the off season. The construction period typically runs from April through December.,Full-time - Full Time,Competitive,11,No,Other,No,72553,104861,Data Engineer
819092600,2024-12-08,https://www.usajobs.gov/job/819092600,Engineering Technician (Civil) {SEASONAL} (Open to both U.S. Citizens and Federal Employees),Department of Transportation,GS 12,No,Yes—The position may be eligible for telework. This is not a full-time telework position or approved as a remote work position.,76% or greater - This position requires regular visits to outdoor construction sites.,No,Seasonal - Please Note: This is a seasonal position. Positions are full time during the field construction period and placed in non-pay status during the off season. The construction period typically runs from April through December.,Full-time - Full Time,Competitive,12,No,Other,No,86962,125685,Data Engineer
819115500,2024-12-08,https://www.usajobs.gov/job/819115500,"General Engineer, AST, Mission Operations Integration (Direct Hire)",National Aeronautics and Space Administration,GS 13 - 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Not Required,Yes,107534,165197,Data Engineer
819118900,2024-12-08,https://www.usajobs.gov/job/819118900,SUPERVISORY INTERDISCIPLINARY ENGINEER/ARCHITECT,Department of the Navy,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) or relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable travel regulations.,Permanent,Full-time,Competitive,None,Yes,Secret,No,103409,134435,Data Engineer
819121300,2024-12-08,https://www.usajobs.gov/job/819121300,Health Insurance Specialist (Data Analysis and Studies),Department of Health and Human Services,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel up to 5% for this position.,No,Permanent,Full-time,Competitive,12,No,Not Required,No,82764,107590,"Data Analyst, Data Engineer, Data Scientist"
819122000,2024-12-08,https://www.usajobs.gov/job/819122000,Safety Engineer (Special Programs),Department of Veterans Affairs,GS 12,No,No,Not required,No,Permanent,Full-time,Competitive,None,No,Other,No,90833,118079,Data Engineer
819158900,2024-12-08,https://www.usajobs.gov/job/819158900,Management Analyst (Title 32) (Permanent),Department of the Air Force,GS 10,No,No,Not required,No,Permanent,Full-time,Excepted,None,No,Secret,No,66963,87049,Data Analyst
819160000,2024-12-08,https://www.usajobs.gov/job/819160000,Electronics Engineer,Department of Labor,GS 9 - 11,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,12,No,Not Required,No,66731,94317,Data Engineer
819160900,2024-12-08,https://www.usajobs.gov/job/819160900,Electronics Engineer,Department of Labor,GS 9 - 11,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,12,No,Not Required,No,66731,94317,Data Engineer
819234400,2024-12-08,https://www.usajobs.gov/job/819234400,Civil Engineer,Department of Transportation,FV I,Yes—as determined by the agency policy.,50% or less - The job may require up to 50% travel.,"Yes— - Fixed Rate PCS - Permanent Change of Station (Current Federal Employee) - In accordance with applicable FAA Travel regulations, a fixed relocation payment of $27,000 will be paid. Relocation expenses paid are subject to applicable taxes.",FV I,Permanent,Full-time,Excepted,NA,No,Other,No,87971,136343,Data Engineer
819244700,2024-12-08,https://www.usajobs.gov/job/819244700,Budget Analyst (Senior Budget Analyst),Department of Justice,GS 11 - 12,No,Yes—as determined by the agency policy.,Occasional travel - Travel may be required for training and/or work related issues.,No,Permanent,Full-time,Competitive,13,No,Other,No,82764,128956,Data Analyst
819249000,2024-12-08,https://www.usajobs.gov/job/819249000,SUPERVISORY PROGRAM ANALYST,Department of the Navy,NH 4,No,No,"Occasional travel - This position is eligible for part time, substantial or ad-hoc telework at the discretion of management. This position may require you to report in person for an established amount of days per pay period.",Yes—Relocation expenses (i.e. PCS) or relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable travel regulations.,Permanent,Full-time,Competitive,None,Yes,Secret,No,139395,181216,Data Analyst
819258200,2024-12-08,https://www.usajobs.gov/job/819258200,Budget Analyst NF-04,Department of the Army,NF 4,No,No,Not required,No,Permanent - This is a RFTposition (40 hours) with eligibility to participate in the NAF Employee Benefits Plans.,Full-time - Guaranteed 40 hours per week and eligible for benefits.,Competitive,None,No,Not Required,No,85000,95000,Data Analyst
819272700,2024-12-08,https://www.usajobs.gov/job/819272700,CIVIL ENGINEER (STRUCTURAL),Department of the Navy,GS 13,No,No,76% or greater - You will be expected to travel for this position.,No,Temporary Promotion - One Year,Full-time,Competitive,13,No,Secret,No,88520,115079,Data Engineer
819279500,2024-12-08,https://www.usajobs.gov/job/819279500,Program Analyst (AIMS/ERCS Analyst (Audit Info Mgmt Syst/Exam Return Control Syst))12-MONTH ROSTER,Department of the Treasury,GS 7,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,No,Not Required,No,49025,79331,Data Analyst
819280600,2024-12-08,https://www.usajobs.gov/job/819280600,ENGINEERING TECHNICIAN,Department of the Navy,GS 12,No,No,76% or greater - You will be expected to travel for this position.,No,Temporary Promotion - One Year,Full-time,Competitive,12,No,Secret,No,74441,96770,Data Engineer
819284000,2024-12-08,https://www.usajobs.gov/job/819284000,ELECTRICAL ENGINEER,Department of the Navy,GS 13,No,No,76% or greater - You will be expected to travel for this position.,No,Temporary Promotion - One Year,Full-time,Competitive,13,No,Secret,No,88520,115079,Data Engineer
819286800,2024-12-08,https://www.usajobs.gov/job/819286800,SUPERVISORY INTERDISCIPLINARY ENGINEER/ARCHITECT,Department of the Navy,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—Relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable regulations. PCS is not authorized.,Permanent,Full-time,Competitive,None,Yes,Secret,No,116820,151870,Data Engineer
819289800,2024-12-08,https://www.usajobs.gov/job/819289800,County Program Analyst,Department of Agriculture,CO 5 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,39576,77955,Data Analyst
819309600,2024-12-08,https://www.usajobs.gov/job/819309600,Program Analyst,Department of Health and Human Services,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,88520,115079,Data Analyst
819311000,2024-12-08,https://www.usajobs.gov/job/819311000,Engineering Technician,Department of the Army,GS 11,No,No,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,No,72553,94317,Data Engineer
819320600,2024-12-08,https://www.usajobs.gov/job/819320600,GENERAL ENGINEER,Department of the Air Force,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may or may not be authorized for PCS in accordance with agency policy.,Permanent,Full-time,Competitive,14,No,Sensitive Compartmented Information,Yes,123485,160533,Data Engineer
819323500,2024-12-08,https://www.usajobs.gov/job/819323500,INTERDISCIPLINARY ENGINEER/ARCHITECT,Department of the Navy,GS 13,No,No,76% or greater - You will be expected to travel for this position.,No,Temporary Promotion - One Year,Full-time,Competitive,13,No,Secret,No,88520,115079,Data Engineer
819330200,2024-12-08,https://www.usajobs.gov/job/819330200,Loan Analyst,Department of Agriculture,GS 5 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Other,No,46494,91582,Data Analyst
819335600,2024-12-08,https://www.usajobs.gov/job/819335600,Electronic Engineer,Department of the Air Force,GS 7 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Internships,Full-time,Competitive,12,No,Secret,Yes,54557,82130,Data Engineer
819336200,2024-12-08,https://www.usajobs.gov/job/819336200,COMPUTER ENGINEER,Department of the Air Force,GS 7 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Internships,Full-time,Competitive,12,No,Secret,Yes,55815,90087,Data Engineer
819349100,2024-12-08,https://www.usajobs.gov/job/819349100,Electronics Engineer,Department of Transportation,FV J,Yes—as determined by the agency policy.,25% or less - The job may require up to 25% travel.,"Yes— - Fixed Rate PCS - Permanent Change of Station (Current Federal Employee) - In accordance with applicable FAA Travel regulations, a fixed relocation payment of $27,000 will be paid. Relocation expenses paid are subject to applicable taxes.",FV J,Permanent,Full-time,Excepted,NA,No,Other,Yes,108601,168362,Data Engineer
819350200,2024-12-08,https://www.usajobs.gov/job/819350200,Management and Program Analyst,Department of Transportation,FV G,Yes—This is not a 100% telework position. Situational telework may be available based on the needs of the Office.,"Occasional travel - The job may require travel from time-to-time, but not on a regular basis. The travel may be for training or other work-related duties.",No,FV G,Permanent,Full-time,Excepted,H,No,Other,No,68767,106599,Data Analyst
819351300,2024-12-08,https://www.usajobs.gov/job/819351300,Management and Program Analyst,Department of Transportation,FV G,Yes—This is not a 100% telework position. Situational telework may be available based on the needs of the Office.,"Occasional travel - The job may require travel from time-to-time, but not on a regular basis. The travel may be for training or other work-related duties.",No,FV G,Permanent,Full-time,Excepted,H,No,Other,No,68767,106599,Data Analyst
819371800,2024-12-08,https://www.usajobs.gov/job/819371800,ENGINEERING TECHNICIAN,Department of the Navy,GS 4,No,No,Occasional travel - You may be expected to travel for this position.,No,Temporary - NTE 1 Year,Multiple Schedules,Competitive,None,No,Confidential,No,35373,52370,Data Engineer
819393600,2024-12-08,https://www.usajobs.gov/job/819393600,PROGRAM ANALYST,Department of the Army,GS 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,None,No,Secret,No,70448,91582,Data Analyst
819416200,2024-12-08,https://www.usajobs.gov/job/819416200,FINANCIAL MANAGEMENT ANALYST,Department of the Air Force,GS 9 - 11,No,No,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,11,No,Other,No,60597,95310,Data Analyst
819422000,2024-12-08,https://www.usajobs.gov/job/819422000,DISTINGUISHED SCIENTIST FOR ENERGETIC MATERIALS,Department of the Navy,ST 00,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",25% or less - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) or relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable travel regulations.,Permanent,Full-time,Competitive,None,No,Sensitive Compartmented Information,Yes,180359,221900,Data Scientist
819428200,2024-12-08,https://www.usajobs.gov/job/819428200,Government Information Specialist (FOIA Analyst),Department of Justice,GS 12 - 13,No,"Yes—as determined by the agency policy. This position is not a remote position. The duty station is Washington, DC. The selectee will be required to report to the duty station at least 4 days per bi-weekly pay period.",Occasional travel - You may be expected to travel for this position.,No,Term,Full-time,Competitive,13,No,Not Required,Yes,99200,153354,Data Analyst
